isomarketid,branchID,branchName,ptoIDSource,InsertDate,b1,b2,b3,ckt,OP_EQCODE,LNNAME,EQNAME,DeviceType,FromName,ToName,b3Text,branchStationID,branchDeviceTypeId,teid,collapseId,legacyBranchId,ptoBranchID,fromNum,toNum,pto_ckt,pto_deviceType,identity_key,has_pto_match,dup_type
6,60059226,RAYBURN_039_69,,2023-11-21 12:26:39.067,,,,,RAYBURN_039_69,,039,disconnector,RAYBURN9,,RAYBURN,,,207654.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60086183,RAYBURN_DSW_039_69,,2024-01-25 09:01:19.767,,,,,RAYBURN_DSW_039_69,,DSW_039,disconnector,RAYBURN9,,RAYBURN,,,207654.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60059230,RAYBURN_049_69,,2023-11-21 12:26:39.067,,,,,RAYBURN_049_69,,049,disconnector,RAYBURN9,,RAYBURN,,,207655.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60086186,RAYBURN_DSW_049_69,,2024-01-25 09:01:19.767,,,,,RAYBURN_DSW_049_69,,DSW_049,disconnector,RAYBURN9,,RAYBURN,,,207655.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60059222,RAYBURN_025_69,,2023-11-21 12:26:39.067,,,,,RAYBURN_025_69,,025,disconnector,RAYBURN9,,RAYBURN,,,207656.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60086180,RAYBURN_DSW_025_69,,2024-01-25 09:01:19.767,,,,,RAYBURN_DSW_025_69,,DSW_025,disconnector,RAYBURN9,,RAYBURN,,,207656.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60068418,TALTY_RC_041002_138,,2023-11-21 12:26:39.067,,,,,TALTY_RC_041002_138,,041002,disconnector,TALTY_RC,,TALTY_RC,,,207660.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60087723,TALTY_RC_6902-2_138,,2024-01-25 09:01:19.767,,,,,TALTY_RC_6902-2_138,,6902-2,disconnector,,,TALTY_RC,,,207660.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60028534,DIVIDE_MOS_20069_345,,2023-11-21 12:26:39.067,,,,,DIVIDE_MOS_20069_345,,MOS_20069,disconnector,L_DIVIDE5_1Y,,DIVIDE,,,207677.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60081631,DIVIDE_DSW_20069_345,,2024-01-25 09:01:19.767,,,,,DIVIDE_DSW_20069_345,,DSW_20069,disconnector,L_DIVIDE5_1Y,,DIVIDE,,,207677.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60024843,COMAN_TN_240-45_138,,2023-11-21 12:26:39.067,,,,,COMAN_TN_240-45_138,,240-45,disconnector,TNCOMANCHE1,,COMAN_TN,,,207682.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60098586,COMAN_TN_242-45_138,,2025-07-16 01:18:22.830,,,,1,COMAN_TN_242-45_138,,242-45,disconnector,TNCOMANCHE1,,COMAN_TN,,11.0,207682.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60025201,COPSUB8_DSW_8060_138,,2023-11-21 12:26:39.067,,,,,COPSUB8_DSW_8060_138,,DSW_8060,disconnector,SCLPCOGN_1_8,,COPSUB8,,,207703.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60081086,COPSUB8_8060_138,,2024-01-25 09:01:19.767,,,,,COPSUB8_8060_138,,8060,disconnector,SCLPCOGN_1_8,,COPSUB8,,,207703.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60025189,COPSUB8_DSW_8000_138,,2023-11-21 12:26:39.067,,,,,COPSUB8_DSW_8000_138,,DSW_8000,disconnector,SCLPCOGN_1_8,,COPSUB8,,,207705.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60081077,COPSUB8_8000_138,,2024-01-25 09:01:19.767,,,,,COPSUB8_8000_138,,8000,disconnector,SCLPCOGN_1_8,,COPSUB8,,,207705.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60025187,COPSUB8_DSW_1900_138,,2023-11-21 12:26:39.067,,,,,COPSUB8_DSW_1900_138,,DSW_1900,disconnector,SCLPCOGN_1_8,,COPSUB8,,,207706.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60081075,COPSUB8_1900_138,,2024-01-25 09:01:19.767,,,,,COPSUB8_1900_138,,1900,disconnector,SCLPCOGN_1_8,,COPSUB8,,,207706.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60025184,COPSUB8_COP_138_20_138,,2023-11-21 12:26:39.067,,,,,COPSUB8_COP_138_20_138,,COP_138_20,disconnector,SCLPCOGN_1_8,,COPSUB8,,,207711.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60081074,COPSUB8_138_20_138,,2024-01-25 09:01:19.767,,,,,COPSUB8_138_20_138,,138_20,disconnector,SCLPCOGN_1_8,,COPSUB8,,,207711.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60019533,BRKSTNRC_6840_1_138,,2023-11-21 12:26:39.067,,,,,BRKSTNRC_6840_1_138,,6840_1,disconnector,BRKSTNRC,,BRKSTNRC,,,207774.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60104081,BRKSTNLC_6840_1_138,,2026-01-07 01:19:43.540,,,,1,BRKSTNLC_6840_1_138,,6840_1,disconnector,BRKSTNLC,,BRKSTNLC,,11.0,207774.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60025183,COPSUB8_COP_138_10_138,,2023-11-21 12:26:39.067,,,,,COPSUB8_COP_138_10_138,,COP_138_10,disconnector,SCLPCOGN_1_8,,COPSUB8,,,207791.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60081073,COPSUB8_138_10_138,,2024-01-25 09:01:19.767,,,,,COPSUB8_138_10_138,,138_10,disconnector,SCLPCOGN_1_8,,COPSUB8,,,207791.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60055908,PEARSAL2_17303_138,,2023-11-21 12:26:39.067,,,,,PEARSAL2_17303_138,,17303,disconnector,PEARSALLSCB8,,PEARSAL2,,,207834.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60085764,PEARSAL2_DSW-7303_138,,2024-01-25 09:01:19.767,,,,,PEARSAL2_DSW-7303_138,,DSW-7303,disconnector,,,PEARSAL2,,,207834.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60055910,PEARSAL2_17403_138,,2023-11-21 12:26:39.067,,,,,PEARSAL2_17403_138,,17403,disconnector,PEARSALLSCB8,,PEARSAL2,,,207837.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60085765,PEARSAL2_DSW-7403_138,,2024-01-25 09:01:19.767,,,,,PEARSAL2_DSW-7403_138,,DSW-7403,disconnector,,,PEARSAL2,,,207837.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60065323,SKYLINE_LN16P4_345,,2023-11-21 12:26:39.067,,,,,SKYLINE_LN16P4_345,,LN16P4,disconnector,SKYLINE_5,,SKYLINE,,,207857.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60092392,SKYLINE_16P4_345,,2024-09-05 01:19:40.747,,,,,SKYLINE_16P4_345,,16P4,disconnector,SKYLINE_5,,SKYLINE,,,207857.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082194,FORCFB_TR-1001,,2024-01-25 09:01:19.767,,,,1,FORCFB_TR-1001,1001,TR-1001,Transformer,FO_FORMOSG11,FORCFB_1_8,FORCFB,,,207862.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60111811,FORMOSA_1001,1495.0,2026-06-30 16:52:17.020,,,,1,FORMOSA_1001,1001,,Transformer,FO_FORMOSG11,FORCFB_1_8,,,,207862.0,,,63907131.0,110474.0,110467.0,1 ,Transformer,110474|110467|1,True,insufficient_pto_data
6,60072953,WAP_G011_138,,2023-11-21 12:26:39.067,,,,,WAP_G011_138,,G011,disconnector,GENWAP1_01_8,,WAP,,,207880.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088351,WAP_WAPG011_138,,2024-01-25 09:01:19.767,,,,,WAP_WAPG011_138,,WAPG011,disconnector,W_A_P___138A,,WAP,,,207880.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082195,FORCFB_TR-1002,,2024-01-25 09:01:19.767,,,,2,FORCFB_TR-1002,1002,TR-1002,Transformer,FO_FORMOSG12,FORCFB_2_8,FORCFB,,,207881.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60111813,FORMOSA_1002,1495.0,2026-06-30 16:52:17.020,,,,2,FORMOSA_1002,1002,,Transformer,FO_FORMOSG12,FORCFB_2_8,,,,207881.0,,,63907133.0,110475.0,110469.0,2 ,Transformer,110475|110469|2,True,insufficient_pto_data
6,60071993,VANBLTSS_19046_138,,2023-11-21 12:26:39.067,,,,,VANBLTSS_19046_138,,19046,disconnector,VANDERBLTSW8,,VANBLTSS,,,207887.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088162,VANBLT_DSW_19046_138,,2024-01-25 09:01:19.767,,,,,VANBLT_DSW_19046_138,,DSW_19046,disconnector,VANDERBLTSW8,,VANBLT,,,207887.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082196,FORCFB_TR-2001,,2024-01-25 09:01:19.767,,,,1,FORCFB_TR-2001,2001,TR-2001,Transformer,FORCFB_1,FORCFB_1_8,FORCFB,,,207889.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60111810,FORMOSA_2001,1495.0,2026-06-30 16:52:17.020,,,,1,FORMOSA_2001,2001,,Transformer,FORCFB_1,FORCFB_1_8,,,,207889.0,,,63907132.0,110474.0,110468.0,1 ,Transformer,110474|110468|1,True,insufficient_pto_data
6,60082197,FORCFB_TR-2002,,2024-01-25 09:01:19.767,,,,2,FORCFB_TR-2002,2002,TR-2002,Transformer,FORCFB_2,FORCFB_2_8,FORCFB,,,207908.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60111812,FORMOSA_2002,1495.0,2026-06-30 16:52:17.020,,,,2,FORMOSA_2002,2002,,Transformer,FORCFB_2,FORCFB_2_8,,,,207908.0,,,63907134.0,110475.0,110470.0,2 ,Transformer,110475|110470|2,True,insufficient_pto_data
6,60065204,SJS_L019_138,,2023-11-21 12:26:39.067,,,,,SJS_L019_138,,L019,disconnector,SJS_1_8,,SJS,,,207925.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60087337,SJS_SJSL019_138,,2024-01-25 09:01:19.767,,,,,SJS_SJSL019_138,,SJSL019,disconnector,SJS_1_8,,SJS,,,207925.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60072925,WAP_B079_345,,2023-11-21 12:26:39.067,,,,,WAP_B079_345,,B079,disconnector,GENWAP7_07_5,,WAP,,,207927.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088338,WAP_WAPB079_345,,2024-01-25 09:01:19.767,,,,,WAP_WAPB079_345,,WAPB079,disconnector,W_A_P___345A,,WAP,,,207927.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60072926,WAP_B089_345,,2023-11-21 12:26:39.067,,,,,WAP_B089_345,,B089,disconnector,GENWAP8_08_5,,WAP,,,207928.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088339,WAP_WAPB089_345,,2024-01-25 09:01:19.767,,,,,WAP_WAPB089_345,,WAPB089,disconnector,W_A_P___345B,,WAP,,,207928.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60074458,WILLSP_MOS_4736_138,,2023-11-21 12:26:39.067,,,,,WILLSP_MOS_4736_138,,MOS_4736,disconnector,L_WILLSP8_1Y,,WILLSP,,,208008.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088570,WILLSP_DSW_4736_138,,2024-01-25 09:01:19.767,,,,,WILLSP_DSW_4736_138,,DSW_4736,disconnector,L_WILLSP8_1Y,,WILLSP,,,208008.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60071986,VANBLT69_962_69,,2023-11-21 12:26:39.067,,,,,VANBLT69_962_69,,962,disconnector,VANDERBLTSB9,,VANBLT69,,,208033.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088305,VNDBLTS_DSW_962_69,,2024-01-25 09:01:19.767,,,,,VNDBLTS_DSW_962_69,,DSW_962,disconnector,VANDERBLTSB9,,VNDBLTS,,,208033.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60071985,VANBLT69_721_69,,2023-11-21 12:26:39.067,,,,,VANBLT69_721_69,,721,disconnector,VANDERBLTSB9,,VANBLT69,,,208035.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088304,VNDBLTS_DSW_721_69,,2024-01-25 09:01:19.767,,,,,VNDBLTS_DSW_721_69,,DSW_721,disconnector,VANDERBLTSB9,,VNDBLTS,,,208035.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60071984,VANBLT69_436_69,,2023-11-21 12:26:39.067,,,,,VANBLT69_436_69,,436,disconnector,VANDERBLTSB9,,VANBLT69,,,208038.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088303,VNDBLTS_DSW_436_69,,2024-01-25 09:01:19.767,,,,,VNDBLTS_DSW_436_69,,DSW_436,disconnector,VANDERBLTSB9,,VNDBLTS,,,208038.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032814,FORMOSA_DS-30013_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-30013_138,,DS-30013,disconnector,FORCFB_1_8,,FORMOSA,,,208049.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082188,FORCFB_DS-30013_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-30013_138,,DS-30013,disconnector,FORCFB_1_8,,FORCFB,,,208049.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032812,FORMOSA_DS-30011_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-30011_138,,DS-30011,disconnector,FORCFB_1_8,,FORMOSA,,,208052.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082186,FORCFB_DS-30011_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-30011_138,,DS-30011,disconnector,FORCFB_1_8,,FORCFB,,,208052.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032813,FORMOSA_DS-30012_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-30012_138,,DS-30012,disconnector,FORCFB_1_8,FORCFB_2_8,FORMOSA,,,208053.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082187,FORCFB_DS-30012_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-30012_138,,DS-30012,disconnector,FORCFB_1_8,FORCFB_2_8,FORCFB,,,208053.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032818,FORMOSA_DS-30023_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-30023_138,,DS-30023,disconnector,FORCFB_2_8,,FORMOSA,,,208054.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082191,FORCFB_DS-30023_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-30023_138,,DS-30023,disconnector,FORCFB_2_8,,FORCFB,,,208054.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032816,FORMOSA_DS-30021_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-30021_138,,DS-30021,disconnector,FORCFB_2_8,FORCFB_1_8,FORMOSA,,,208055.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082189,FORCFB_DS-30021_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-30021_138,,DS-30021,disconnector,FORCFB_1_8,FORCFB_2_8,FORCFB,,,208055.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032817,FORMOSA_DS-30022_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-30022_138,,DS-30022,disconnector,FORCFB_2_8,,FORMOSA,,,208056.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082190,FORCFB_DS-30022_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-30022_138,,DS-30022,disconnector,FORCFB_2_8,,FORCFB,,,208056.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032820,FORMOSA_DS-30031_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-30031_138,,DS-30031,disconnector,FORCFB_1_8,,FORMOSA,,,208057.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082192,FORCFB_DS-30031_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-30031_138,,DS-30031,disconnector,FORCFB_1_8,,FORCFB,,,208057.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032821,FORMOSA_DS-30032_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-30032_138,,DS-30032,disconnector,FORCFB_2_8,,FORMOSA,,,208058.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082193,FORCFB_DS-30032_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-30032_138,,DS-30032,disconnector,FORCFB_2_8,,FORCFB,,,208058.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032792,FORMOSA_DS-10011_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-10011_138,,DS-10011,disconnector,FORCFB_1_8,,FORMOSA,,,208059.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082174,FORCFB_DS-10011_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-10011_138,,DS-10011,disconnector,FORCFB_1_8,,FORCFB,,,208059.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032793,FORMOSA_DS-10012_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-10012_138,,DS-10012,disconnector,FORCFB_1_8,FORCFB_2_8,FORMOSA,,,208060.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082175,FORCFB_DS-10012_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-10012_138,,DS-10012,disconnector,FORCFB_1_8,FORCFB_2_8,FORCFB,,,208060.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032794,FORMOSA_DS-10013_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-10013_138,,DS-10013,disconnector,FORCFB_1_8,,FORMOSA,,,208061.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082176,FORCFB_DS-10013_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-10013_138,,DS-10013,disconnector,FORCFB_1_8,,FORCFB,,,208061.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032795,FORMOSA_DS-10021_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-10021_138,,DS-10021,disconnector,FORCFB_2_8,FORCFB_1_8,FORMOSA,,,208062.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082177,FORCFB_DS-10021_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-10021_138,,DS-10021,disconnector,FORCFB_1_8,FORCFB_2_8,FORCFB,,,208062.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032796,FORMOSA_DS-10022_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-10022_138,,DS-10022,disconnector,FORCFB_2_8,,FORMOSA,,,208064.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082178,FORCFB_DS-10022_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-10022_138,,DS-10022,disconnector,FORCFB_2_8,,FORCFB,,,208064.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032797,FORMOSA_DS-10023_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-10023_138,,DS-10023,disconnector,FORCFB_2_8,,FORMOSA,,,208077.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082179,FORCFB_DS-10023_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-10023_138,,DS-10023,disconnector,FORCFB_2_8,,FORCFB,,,208077.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60072011,VANBLTSS_833_69,,2023-11-21 12:26:39.067,,,,,VANBLTSS_833_69,,833,disconnector,VANDERBLTSW9,,VANBLTSS,,,208096.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088176,VANBLT_DSW_833_69,,2024-01-25 09:01:19.767,,,,,VANBLT_DSW_833_69,,DSW_833,disconnector,VANDERBLTSW9,,VANBLT,,,208096.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60072006,VANBLTSS_385_69,,2023-11-21 12:26:39.067,,,,,VANBLTSS_385_69,,385,disconnector,VANDERBLTSW9,,VANBLTSS,,,208100.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088172,VANBLT_DSW_385_69,,2024-01-25 09:01:19.767,,,,,VANBLT_DSW_385_69,,DSW_385,disconnector,VANDERBLTSW9,,VANBLT,,,208100.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60071988,VANBLTSS_143_69,,2023-11-21 12:26:39.067,,,,,VANBLTSS_143_69,,143,disconnector,VANDERBLTSW9,,VANBLTSS,,,208105.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088158,VANBLT_DSW_143_69,,2024-01-25 09:01:19.767,,,,,VANBLT_DSW_143_69,,DSW_143,disconnector,VANDERBLTSW9,,VANBLT,,,208105.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60030709,ENTPR_RC_150084_138,,2023-11-21 12:26:39.067,,,,,ENTPR_RC_150084_138,,150084,disconnector,ENTPR_RC,,ENTPR_RC,,,208113.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60081907,ENTPR_RC_6919-2_138,,2024-01-25 09:01:19.767,,,,,ENTPR_RC_6919-2_138,,6919-2,disconnector,,,ENTPR_RC,,,208113.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60030710,ENTPR_RC_150085_138,,2023-11-21 12:26:39.067,,,,,ENTPR_RC_150085_138,,150085,disconnector,ENTPR_RC,,ENTPR_RC,,,208114.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60081906,ENTPR_RC_6919-1_138,,2024-01-25 09:01:19.767,,,,,ENTPR_RC_6919-1_138,,6919-1,disconnector,,,ENTPR_RC,,,208114.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60030713,ENTPR_RC_154021_138,,2023-11-21 12:26:39.067,,,,,ENTPR_RC_154021_138,,154021,disconnector,ENTPR_RC,,ENTPR_RC,,,208118.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60081909,ENTPR_RC_6919-4_138,,2024-01-25 09:01:19.767,,,,,ENTPR_RC_6919-4_138,,6919-4,disconnector,,,ENTPR_RC,,,208118.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60071990,VANBLTSS_145_69,,2023-11-21 12:26:39.067,,,,,VANBLTSS_145_69,,145,disconnector,VANDERBLTSW9,,VANBLTSS,,,208123.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088159,VANBLT_DSW_145_69,,2024-01-25 09:01:19.767,,,,,VANBLT_DSW_145_69,,DSW_145,disconnector,VANDERBLTSW9,,VANBLT,,,208123.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60072957,WAP_G041_138,,2023-11-21 12:26:39.067,,,,,WAP_G041_138,,G041,disconnector,GENWAP4_04_8,,WAP,,,208161.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088355,WAP_WAPG041_138,,2024-01-25 09:01:19.767,,,,,WAP_WAPG041_138,,WAPG041,disconnector,W_A_P___138A,,WAP,,,208161.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60072923,WAP_B059_138,,2023-11-21 12:26:39.067,,,,,WAP_B059_138,,B059,disconnector,GENWAP5_05_8,,WAP,,,208162.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088336,WAP_WAPB059_138,,2024-01-25 09:01:19.767,,,,,WAP_WAPB059_138,,WAPB059,disconnector,W_A_P___138A,,WAP,,,208162.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60072929,WAP_B509_138,,2023-11-21 12:26:39.067,,,,,WAP_B509_138,,B509,disconnector,W_A_P__POI8A,,WAP,,,208168.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088342,WAP_WAPB509_138,,2024-01-25 09:01:19.767,,,,,WAP_WAPB509_138,,WAPB509,disconnector,W_A_P___138A,,WAP,,,208168.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60072955,WAP_G021_138,,2023-11-21 12:26:39.067,,,,,WAP_G021_138,,G021,disconnector,GENWAP2_02_8,,WAP,,,208169.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088353,WAP_WAPG021_138,,2024-01-25 09:01:19.767,,,,,WAP_WAPG021_138,,WAPG021,disconnector,W_A_P___138A,,WAP,,,208169.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60072922,WAP_B055_138,,2023-11-21 12:26:39.067,,,,,WAP_B055_138,,B055,disconnector,GENWAP5_05_8,,WAP,,,208170.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088335,WAP_WAPB055_138,,2024-01-25 09:01:19.767,,,,,WAP_WAPB055_138,,WAPB055,disconnector,W_A_P___138A,,WAP,,,208170.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60072936,WAP_B705_138,,2023-11-21 12:26:39.067,,,,,WAP_B705_138,,B705,disconnector,W_A_P__POI8A,,WAP,,,208172.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088348,WAP_WAPB705_138,,2024-01-25 09:01:19.767,,,,,WAP_WAPB705_138,,WAPB705,disconnector,W_A_P___138A,,WAP,,,208172.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032800,FORMOSA_DS-20011_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-20011_138,,DS-20011,disconnector,FORCFB_1_8,,FORMOSA,,,208207.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082180,FORCFB_DS-20011_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-20011_138,,DS-20011,disconnector,FORCFB_1_8,,FORCFB,,,208207.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032801,FORMOSA_DS-20012_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-20012_138,,DS-20012,disconnector,FORCFB_1_8,FORCFB_2_8,FORMOSA,,,208208.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082181,FORCFB_DS-20012_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-20012_138,,DS-20012,disconnector,FORCFB_1_8,FORCFB_2_8,FORCFB,,,208208.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032802,FORMOSA_DS-20013_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-20013_138,,DS-20013,disconnector,FORCFB_1_8,,FORMOSA,,,208233.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082182,FORCFB_DS-20013_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-20013_138,,DS-20013,disconnector,FORCFB_1_8,,FORCFB,,,208233.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032803,FORMOSA_DS-20021_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_DS-20021_138,,DS-20021,disconnector,FORCFB_2_8,FORCFB_1_8,FORMOSA,,,208234.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082183,FORCFB_DS-20021_138,,2024-01-25 09:01:19.767,,,,,FORCFB_DS-20021_138,,DS-20021,disconnector,FORCFB_1_8,FORCFB_2_8,FORCFB,,,208234.0,,,,,,,,-1|-1|,False,insufficient_pto_data
